host_unix_time_ns,lsl_timestamp_s,device_clock_us,value_raw,value_filtered,sequence,parser_mode,raw_line
1775220364155595623,73898.943920119,1370104,-205546.0,-204.52186570956837,121,tagged_csv,"D,121,1370104,-205546.00"
1775220364165264365,73898.953577905,1380104,-205407.0,-201.82148208707804,122,tagged_csv,"D,122,1380104,-205407.00"
1775220364175490771,73898.963804019,1390104,-205419.0,-199.99014688574243,123,tagged_csv,"D,123,1390104,-205419.00"
1775220364185455664,73898.973770530,1400104,-205323.0,-192.59180530096637,124,tagged_csv,"D,124,1400104,-205323.00"
1775220364195543087,73898.983857386,1410104,-205388.0,-189.47346524975728,125,tagged_csv,"D,125,1410104,-205388.00"
1775220364205454581,73898.993767218,1420104,-205496.0,-192.9241522704251,126,tagged_csv,"D,126,1420104,-205496.00"
1775220364220571339,73899.008887838,1435104,-205433.0,-192.22816768771736,127,tagged_csv,"D,127,1435104,-205433.00"
1775220364230617427,73899.018931489,1445104,-205582.0,-200.6001000495162,128,tagged_csv,"D,128,1445104,-205582.00"
1775220364240850902,73899.029172496,1455104,-205410.0,-198.30891319856164,129,tagged_csv,"D,129,1455104,-205410.00"
1775220364250673236,73899.038987210,1465104,-205527.0,-203.0699108519766,130,tagged_csv,"D,130,1465104,-205527.00"
1775220364260670428,73899.048984891,1475104,-205439.0,-202.34711974000675,131,tagged_csv,"D,131,1475104,-205439.00"
1775220364270779572,73899.059093228,1485104,-205584.0,-210.2390807865304,132,tagged_csv,"D,132,1485104,-205584.00"
1775220364285807301,73899.074121185,1500104,-205396.0,-204.86494057253003,133,tagged_csv,"D,133,1500104,-205396.00"
1775220364295739860,73899.084054616,1510104,-205330.0,-197.59223565401044,134,tagged_csv,"D,134,1510104,-205330.00"
1775220364305820736,73899.094133061,1520104,-205176.0,-181.64539491661708,135,tagged_csv,"D,135,1520104,-205176.00"
1775220364315836380,73899.104149746,1530104,-205205.0,-168.35569442683482,136,tagged_csv,"D,136,1530104,-205205.00"
1775220364326280957,73899.114612701,1540112,-205201.0,-155.6055874414742,137,tagged_csv,"D,137,1540112,-205201.00"
1775220364335841664,73899.124154703,1550104,-205195.0,-143.27340856308,138,tagged_csv,"D,138,1550104,-205195.00"
1775220364345913230,73899.134226393,1560104,-205274.0,-136.33126046467805,139,tagged_csv,"D,139,1560104,-205274.00"
1775220364361078968,73899.149397691,1575104,-205158.0,-116.82382807147224,140,tagged_csv,"D,140,1575104,-205158.00"
1775220364371061476,73899.159374343,1585104,-205350.0,-115.93823254073504,141,tagged_csv,"D,141,1585104,-205350.00"
