host_unix_time_ns,lsl_timestamp_s,seq,device_clock_us,target_raw_count,target_current_units,target_filtered_units,target_status,raw_line
1778637485072330206,51783.674831058,104,1187604,-203804.0,-203804.0,-203765.6987759379,2,"D2,104,1187604,-203804,-203804.000000,2"
1778637485081995924,51783.684831058,105,1197604,-203620.0,-203620.0,-203810.40808656247,2,"D2,105,1197604,-203620,-203620.000000,2"
1778637485092061284,51783.694831058,106,1207604,-203538.0,-203538.0,-203736.0965802081,2,"D2,106,1207604,-203538,-203538.000000,2"
1778637485101997252,51783.704831058,107,1217604,-203507.0,-203507.0,-203618.6673569915,2,"D2,107,1217604,-203507,-203507.000000,2"
1778637485112094605,51783.714831058,108,1227604,-203438.0,-203438.0,-203523.15808504593,2,"D2,108,1227604,-203438,-203438.000000,2"
1778637485127150479,51783.729831058,109,1242604,-203205.0,-203205.0,-203430.99848492368,2,"D2,109,1242604,-203205,-203205.000000,2"
1778637485137178127,51783.739831058,110,1252604,-203014.0,-203014.0,-203292.89830843412,2,"D2,110,1252604,-203014,-203014.000000,2"
1778637485147162388,51783.749835058,111,1262608,-202782.0,-202782.0,-203103.66855615668,2,"D2,111,1262608,-202782,-202782.000000,2"
1778637485157277583,51783.759831058,112,1272604,-202646.0,-202646.0,-202896.05233219563,2,"D2,112,1272604,-202646,-202646.000000,2"
1778637485167261753,51783.769831058,113,1282604,-202763.0,-202763.0,-202741.57213970867,2,"D2,113,1282604,-202763,-202763.000000,2"
1778637485177333036,51783.779831058,114,1292604,-202900.0,-202900.0,-202713.3797744098,2,"D2,114,1292604,-202900,-202900.000000,2"
1778637485187299282,51783.789831058,115,1302604,-203001.0,-203001.0,-202798.85401317728,2,"D2,115,1302604,-203001,-203001.000000,2"
1778637485202307228,51783.804831058,116,1317604,-202911.0,-202911.0,-202903.0906104565,2,"D2,116,1317604,-202911,-202911.000000,2"
1778637485212311166,51783.814831058,117,1327604,-202956.0,-202956.0,-202953.31262632296,2,"D2,117,1327604,-202956,-202956.000000,2"
1778637485222381704,51783.824831058,118,1337604,-202935.0,-202935.0,-202959.7401122021,2,"D2,118,1337604,-202935,-202935.000000,2"
1778637485232366810,51783.834831058,119,1347604,-203020.0,-203020.0,-202962.41270036701,2,"D2,119,1347604,-203020,-203020.000000,2"
1778637485242512337,51783.844831058,120,1357604,-203052.0,-203052.0,-202986.39184082998,2,"D2,120,1357604,-203052,-203052.000000,2"
1778637485252437909,51783.854831058,121,1367604,-203091.0,-203091.0,-203028.24367485507,2,"D2,121,1367604,-203091,-203091.000000,2"
1778637485267468716,51783.869831058,122,1382604,-203151.0,-203151.0,-203075.3006379825,2,"D2,122,1382604,-203151,-203151.000000,2"
