host_unix_time_ns,lsl_timestamp_s,device_clock_us,value_raw,value_filtered,sequence,parser_mode,raw_line
1775199073091588201,52607.879897750,1392148,-178127.0,-121.75725461484399,114,tagged_csv,"D,114,1392148,-178127.00"
1775199073104010612,52607.892318338,1404648,-178304.0,-130.45187881670427,115,tagged_csv,"D,115,1404648,-178304.00"
1775199073116530408,52607.904838970,1417148,-178114.0,-124.67745972867124,116,tagged_csv,"D,116,1417148,-178114.00"
1775199073129129107,52607.917436235,1429648,-178346.0,-136.21789441100555,117,tagged_csv,"D,117,1429648,-178346.00"
1775199073141712816,52607.930021144,1442148,-178252.0,-140.07282112157554,118,tagged_csv,"D,118,1442148,-178252.00"
1775199073154303638,52607.942618916,1454648,-178341.0,-150.12805524506257,119,tagged_csv,"D,119,1454648,-178341.00"
1775199073166712470,52607.955024953,1467148,-178239.0,-152.02337039788836,120,tagged_csv,"D,120,1467148,-178239.00"
1775199073179390504,52607.967699758,1479648,-178252.0,-154.72733433233225,121,tagged_csv,"D,121,1479648,-178252.00"
1775199073191937565,52607.980248097,1492148,-178211.0,-154.24875345133478,122,tagged_csv,"D,122,1492148,-178211.00"
1775199073204305790,52607.992617256,1504648,-178234.0,-155.4798947357922,123,tagged_csv,"D,123,1504648,-178234.00"
1775199073216991890,52608.005303958,1517148,-178107.0,-147.37317928753328,124,tagged_csv,"D,124,1517148,-178107.00"
1775199073229511844,52608.017822568,1529648,-178325.0,-155.73166951406165,125,tagged_csv,"D,125,1529648,-178325.00"
1775199073242085790,52608.030396506,1542148,-178236.0,-157.00046511302935,126,tagged_csv,"D,126,1542148,-178236.00"
1775199073254605574,52608.042919913,1554648,-178145.0,-151.55020022814278,127,tagged_csv,"D,127,1554648,-178145.00"
1775199073267110948,52608.055425335,1567148,-178356.0,-161.8619533913734,128,tagged_csv,"D,128,1567148,-178356.00"
1775199073279774599,52608.068084345,1579648,-178255.0,-164.0679282444762,129,tagged_csv,"D,129,1579648,-178255.00"
